finn_code,model_year,manufacturer,model,km,power,gear,trans,first_reg,cylinder,fuel_type,price
138217497,2010,Opel,Astra,108497.0,110.0,Manuell,FWD,2010,1686.0,Diesel,83775
138221591,2016,Volvo,XC 60,74200.0,163.0,Automat,AWD,2015,2.4,Diesel,469000
138221400,2016,Skoda,Octavia,69028.0,179.0,Automat,FWD,2016,1.8,Bensin,299000
138221453,2015,Volkswagen,Passat,107800.0,140.0,Manuell,FWD,2014,2.0,Diesel,169000
138057989,2016,Renault,Zoe,25000.0,,Automat,FWD,2016,,Elektrisitet,159000
138221360,2016,Volkswagen,Polo,19601.0,95.0,Automat,FWD,2016,1.0,Bensin,174000
138221362,2012,Volkswagen,Transporter,127184.0,140.0,Manuell,AWD,2012,2.0,Diesel,189500
138221335,2017,Renault,Zoe,26603.0,92.0,Automat,FWD,2017,,Elektrisitet,239000
138221370,2016,Volvo,XC 60,85592.0,163.0,Automat,AWD,2015,2.4,Diesel,475000
138221352,2015,Ford,Focus,76500.0,120.0,Manuell,FWD,2015,1.5,Diesel,179000
138221259,2005,Nissan,Pathfinder,226600.0,174.0,Automat,AWD,2005,2.5,Diesel,129900
138215497,2018,Hyundai,i20,13000.0,99.0,Manuell,FWD,2017,1.0,Bensin,2165
138221255,2016,Audi,S3,42000.0,300.0,Automat,AWD,,2.0,Bensin,479000
138221237,2019,BMW,X1,2100.0,190.0,Automat,AWD,,2.0,Diesel,560000
138221203,2012,Subaru,XV,97000.0,114.0,Automat,AWD,2012,1.6,Bensin,169900
138221199,2015,Toyota,Proace,42100.0,128.0,Manuell,FWD,2015,2.0,Diesel,148000
138221099,2009,Toyota,HiAce,119800.0,117.0,Manuell,AWD,2009,2.5,Diesel,179000
138221191,2010,Subaru,Forester,114000.0,147.0,Manuell,AWD,2010,,Diesel,139900
138221092,2015,Mazda,CX-5,73200.0,150.0,Automat,AWD,2015,2.2,Diesel,329900
138217145,2008,Nissan,Qashqai,96000.0,106.0,Manuell,FWD,2007,1.5,Diesel,79000
138216705,2004,Audi,A6,189000.0,150.0,Manuell,AWD,2004,1.8,Bensin,31618
138221058,2016,BMW,X4,49000.0,163.0,Automat,AWD,2016,2.0,Diesel,519000
122274523,2007,Subaru,Legacy,323152.0,165.0,Automat,AWD,2008,2.0,Bensin,68000
138220947,2016,Toyota,Yaris,30000.0,73.0,Automat,FWD,2016,1.5,Hybrid,172000
138220912,2019,Volkswagen,Golf,9.0,136.0,Automat,FWD,2018,,Elektrisitet,359000
138220900,2017,Volvo,V60,61200.0,231.0,Automat,AWD,2016,2.4,Hybrid,3475
138220916,2015,Toyota,Yaris,28500.0,75.0,Automat,FWD,2015,1.5,Bensin,149000
138219776,2009,Volkswagen,Sharan,181000.0,116.0,Manuell,AWD,2008,1.9,Diesel,89900
138220742,2013,Toyota,Proace,61000.0,163.0,Automat,FWD,2013,2.0,Diesel,149000
138220763,2016,Volkswagen,Golf,56222.0,110.0,Automat,FWD,2015,1.2,Bensin,199000
138220772,2018,Skoda,Kodiaq,12490.0,190.0,Automat,AWD,2018,2.0,Diesel,579000
138220723,2019,Volkswagen,Golf,7.0,136.0,Automat,FWD,2019,,Elektrisitet,344900
138069626,2013,Mercedes-Benz,E-Klasse,103000.0,184.0,Automat,RWD,2014,,Bensin,274990
138220769,2012,Opel,Zafira Tourer,100705.0,131.0,Manuell,FWD,2012,2.0,Diesel,159000
138219714,2013,Toyota,HiLux,70000.0,144.0,Manuell,AWD,,2.5,Diesel,235000
138220618,2016,Audi,A4 allroad,45208.0,163.0,Automat,AWD,2016,2.0,Diesel,404900
138220498,2015,Fiat,500,58000.0,114.0,Automat,FWD,,0.0,Elektrisitet,134000
138220500,2016,BMW,X3,66741.0,163.0,Automat,AWD,2015,2.0,Diesel,459000
138220499,2005,Opel,Zafira,203000.0,101.0,Manuell,FWD,2005,1.6,Bensin,29999
138220463,2016,Mercedes-Benz,A-Klasse,33000.0,122.0,Automat,FWD,2015,1.6,Bensin,249000
138220338,2014,Mitsubishi,ASX,60000.0,116.0,Manuell,AWD,2014,1.8,Diesel,199000
138220433,2015,Kia,Sportage,54900.0,135.0,Manuell,FWD,2015,1.6,Bensin,219000
138218291,2007,Toyota,HiLux,167000.0,120.0,Manuell,AWD,2007,2.5,Diesel,159999
138220326,2012,BMW,5-serie,148000.0,184.0,Automat,RWD,2011,2.0,Diesel,199800
138214702,2005,BMW,3-serie,236890.0,116.0,Manuell,RWD,2006,1.6,Bensin,38000
138216435,2007,BMW,X3,130000.0,177.0,Automat,AWD,2007,2.0,Diesel,159618
127636754,2006,Volkswagen,Caddy,156804.0,69.0,Manuell,FWD,2005,1968.0,Diesel,49063
138216516,2008,Mercedes-Benz,Vito,376453.0,150.0,Automat,RWD,2008,2148.0,Diesel,49000
138220145,2015,Volkswagen,Golf Alltrack,73422.0,184.0,Automat,AWD,2016,2.0,Diesel,319000
138212319,2001,Citroen,Saxo,90000.0,75.0,Manuell,FWD,2001,1.4,Bensin,15000
138220072,2013,Toyota,Yaris,75430.0,75.0,Automat,FWD,2013,1.5,Hybrid,99900
138220109,2016,Volkswagen,Golf,12447.0,110.0,Automat,FWD,2015,1.6,Diesel,209000
138219925,2017,Hyundai,Tucson,41400.0,141.0,Automat,FWD,2017,1.7,Diesel,298000
138219928,2016,Ford,Ecosport,26500.0,125.0,Manuell,FWD,2016,1.0,Bensin,209000
138214548,2014,BMW,X5,92000.0,258.0,Automat,AWD,2013,3.0,Diesel,619000
138213303,2004,Ford,Transit Connect,157462.0,84.0,Manuell,FWD,2004,2.0,Diesel,29579
138219901,2015,Nissan,Qashqai,24050.0,131.0,Automat,FWD,2015,1.6,Diesel,269900
138219807,2019,Mitsubishi,Outlander,50.0,230.0,Automat,AWD,2018,0.0,Hybrid,472000
138219797,2013,Kia,Carens,123608.0,116.0,Manuell,FWD,2013,1.7,Diesel,159000
138219801,2016,Toyota,Yaris,34437.0,100.0,Automat,FWD,2016,1.5,Hybrid,199900
138219765,2016,Skoda,Octavia,85160.0,179.0,Automat,AWD,2015,1.8,Bensin,277000
138219705,2011,BMW,X3,,163.0,Automat,AWD,2011,2.0,Diesel,170000
138219661,2014,Volvo,V60,77000.0,286.0,Automat,AWD,,2.4,Hybrid,279000
138219551,2005,BMW,3-serie,238500.0,163.0,Manuell,RWD,2005,2.0,Diesel,59000
138219548,2015,Nissan,Qashqai,42121.0,116.0,Automat,FWD,2015,1.2,Bensin,235000
138218394,2006,Nissan,King Cab,268000.0,133.0,Manuell,AWD,2006,2.5,Diesel,89000
138219343,2014,Volkswagen,Transporter,163275.0,114.0,Manuell,FWD,2013,2.0,Diesel,129900
138219440,2010,Skoda,Yeti,95000.0,110.0,Manuell,FWD,2010,2.0,Diesel,99000
138219455,2016,Audi,A3,32600.0,150.0,Automat,FWD,2016,1.4,Hybrid,245000
138219309,2016,Toyota,Auris,41200.0,136.0,Automat,FWD,2016,1.8,Hybrid,215000
138219347,2009,Volvo,XC 60,151000.0,185.0,Automat,AWD,2009,2.4,Diesel,198000
138219261,2016,Toyota,Auris,35150.0,136.0,Automat,FWD,2016,1.8,Hybrid,238000
138219131,2018,Suzuki,SX4 S-Cross,3000.0,140.0,Automat,AWD,2018,1.4,Bensin,389000
138219087,2012,Volkswagen,Transporter,81876.0,114.0,Manuell,FWD,2012,2.0,Diesel,219900
138219010,2013,Volkswagen,Caddy Maxi,121382.0,102.0,Manuell,FWD,2013,1.6,Diesel,209900
138219121,2012,Volvo,V70,116700.0,114.0,Manuell,FWD,2011,1.6,Diesel,149000
138219118,2015,Nissan,Qashqai,63443.0,110.0,Manuell,FWD,2015,1.5,Diesel,225000
138042701,2013,Toyota,Land Cruiser,159000.0,190.0,Automat,AWD,2012,3.0,Diesel,361294
138219104,2013,Mazda,CX-5,91278.0,150.0,Automat,AWD,2013,2.2,Diesel,249900
138219098,2015,Nissan,Qashqai,46178.0,110.0,Manuell,FWD,2015,1.5,Diesel,235000
138219074,2018,Toyota,Land Cruiser,16000.0,177.0,Automat,AWD,2018,2.8,Diesel,629900
138218967,2012,Toyota,Avensis,85139.0,147.0,Automat,FWD,2013,1.8,Bensin,239900
138218953,2016,Volvo,XC 90,55573.0,407.0,Automat,AWD,2015,2.0,Hybrid,748000
138218981,2013,Toyota,Prius+ Seven,92989.0,99.0,Automat,FWD,2013,1.8,Hybrid,229900
138218999,2013,Volkswagen,Caddy Maxi,108273.0,110.0,Manuell,AWD,2012,2.0,Diesel,189900
138218949,2012,Nissan,Qashqai,97328.0,110.0,Manuell,FWD,2012,1.5,Diesel,169900
138214977,2006,Toyota,Corolla,162500.0,110.0,Manuell,FWD,2006,1598.0,Bensin,49968
138218980,2016,Volkswagen,Golf,33403.0,116.0,Automat,FWD,2016,,Elektrisitet,218900
138218991,2017,Nissan,Qashqai,3635.0,116.0,Manuell,FWD,2017,1.2,Bensin,309000
138218932,2012,Volkswagen,Transporter,119584.0,140.0,Manuell,AWD,2012,2.0,Diesel,209900
138218920,2013,Ford,Focus,177936.0,95.0,Manuell,FWD,2013,1.6,Diesel,119900
138218905,2012,Ford,Kuga,173796.0,140.0,Manuell,AWD,2012,2.0,Diesel,179900
138218902,2013,Mitsubishi,Pajero,62600.0,200.0,Automat,AWD,2013,3.2,Diesel,289000
138214693,2008,Peugeot,307 SW,86035.0,109.0,Manuell,FWD,2008,1.6,Diesel,43675
138218790,2012,Volkswagen,Amarok,106087.0,163.0,Manuell,AWD,2012,2.0,Diesel,244900
138217417,1998,Toyota,Dyna,147000.0,79.0,Manuell,RWD,,2.4,Diesel,21079
138218808,2013,Volkswagen,Caravelle,114622.0,179.0,Automat,AWD,2013,2.0,Diesel,499900
138218826,2013,Volkswagen,Sharan,106341.0,140.0,Manuell,AWD,2015,2.0,Diesel,339900
138218762,2012,Ford,Galaxy,162955.0,116.0,Manuell,FWD,2012,2.0,Diesel,199900
138212646,2018,Toyota,Prius+ Seven,82300.0,,Automat,FWD,2017,,Hybrid,273900
138211710,2005,Ford,Focus,184358.0,109.0,Manuell,FWD,2006,1.6,Diesel,24618
138218726,2011,Nissan,NV200,118070.0,86.0,Manuell,FWD,2011,1.5,Diesel,99900
90354678,2013,Volvo,V60,34000.0,215.0,Automat,AWD,2013,2.4,Hybrid,293660
138218716,2011,Mitsubishi,Outlander,240978.0,156.0,Automat,AWD,2011,2.2,Diesel,139900
138218730,2011,Skoda,Octavia,195507.0,122.0,Automat,FWD,2011,1.4,Bensin,139900
138218745,2011,Volkswagen,Passat CC,133089.0,140.0,Manuell,FWD,2010,2.0,Diesel,159900
138179142,2008,Volvo,V50,208500.0,109.0,Manuell,FWD,2007,1.6,Diesel,40000
138218608,2011,Volkswagen,Transporter,157440.0,140.0,Manuell,AWD,,1968.0,Diesel,109275
138218601,2010,BMW,5-serie,182106.0,245.0,Automat,AWD,2011,3.0,Diesel,289900
138218624,2011,BMW,5-serie,211518.0,184.0,Automat,RWD,2010,2.0,Diesel,229900
133569033,1999,Skoda,Felicia,84500.0,68.0,Manuell,FWD,1999,1.3,Bensin,8500
138218620,2011,Audi,A6,157476.0,204.0,Automat,AWD,2011,3.0,Diesel,299900
138217686,2015,Ford,Mondeo,104000.0,116.0,Manuell,FWD,,,Diesel,189000
138218635,2011,Opel,Antara,62573.0,163.0,Manuell,AWD,2012,2.2,Diesel,249900
138218641,2019,Hyundai,Kona,12.0,204.0,Automat,FWD,2019,0.0,Elektrisitet,409800
138218569,2018,Mitsubishi,Outlander,2500.0,135.0,Automat,AWD,2018,2.4,Hybrid,479000
138218564,2013,Volkswagen,Golf Plus,88415.0,122.0,Automat,FWD,2012,1.4,Bensin,119900
138218583,2010,Toyota,Auris,64800.0,99.0,Manuell,FWD,2010,1.3,Bensin,89900
138218095,2018,Suzuki,Swift,500.0,90.0,Manuell,AWD,2018,1.2,Bensin,255000
138218482,2013,Audi,Q3,75000.0,140.0,Automat,AWD,2013,2.0,Diesel,259000
137430504,2012,BMW,1-serie,92000.0,116.0,Manuell,RWD,2012,2.0,Diesel,118775
138218411,2015,Audi,A3,44897.0,125.0,Automat,FWD,2014,1.4,Bensin,224800
138218409,2017,Volvo,V90,45000.0,190.0,Automat,AWD,2017,2.0,Diesel,579900
138218389,2015,Toyota,Auris,52200.0,99.0,Automat,FWD,2015,1.8,Hybrid,209000
138218432,2007,Ford,S-MAX,128132.0,125.0,Manuell,FWD,2007,1.8,Diesel,47000
138218418,2013,Toyota,Prius Plug-in Hybrid,97780.0,99.0,Automat,FWD,2013,1.8,Hybrid,134900
138218296,2016,BMW,7-serie,65000.0,450.0,Automat,AWD,2015,4.4,Bensin,899900
138218273,2018,Ford,Transit Connect,5700.0,75.0,Manuell,FWD,2018,1.5,Diesel,218000
138204790,2001,Suzuki,Ignis,141000.0,83.0,Manuell,AWD,2001,1.3,Bensin,8618
138218218,2018,Nissan,Leaf,27850.0,,Automat,FWD,2018,0.0,Elektrisitet,289900
138218117,2003,Volvo,S60,215000.0,209.0,Automat,AWD,2003,2.5,Bensin,89000
138215962,2007,Toyota,Avensis,359011.0,110.0,Manuell,FWD,,1.6,Bensin,10618
138217996,2005,BMW,X3,154000.0,150.0,Manuell,AWD,2005,2.0,Diesel,78618
138217897,2014,Volkswagen,Tiguan,71000.0,140.0,Automat,AWD,2013,2.0,Diesel,279000
138217885,2011,Skoda,Octavia Scout,137000.0,140.0,Automat,AWD,,2.0,Diesel,159000
138217890,2015,Ford,Fiesta,50580.0,101.0,Manuell,FWD,2015,1.0,Bensin,159900
138217850,2017,Toyota,Yaris,47029.0,100.0,Automat,FWD,2017,1.5,Hybrid,178900
138217737,2014,Volkswagen,Caddy,86100.0,102.0,Manuell,FWD,2013,1.6,Diesel,109000
138217738,2013,Toyota,Land Cruiser,99800.0,190.0,Automat,AWD,2013,3.0,Diesel,399000
138213739,1998,Toyota,Starlet,68000.0,75.0,Manuell,FWD,1998,1332.0,Bensin,20118
138217696,2016,Volkswagen,Tiguan,40933.0,150.0,Automat,AWD,2016,2.0,Diesel,337900
138217708,2016,Nissan,Leaf,26200.0,109.0,Automat,FWD,2016,,Elektrisitet,219900
138217724,2018,Volvo,XC 90,24200.0,407.0,Automat,AWD,2017,2.0,Hybrid,889000
138215309,2013,Opel,Combo,69000.0,90.0,Manuell,FWD,,1.2,Diesel,75000
138217675,2012,Mazda,CX-5,125000.0,150.0,Manuell,AWD,2012,2.2,Diesel,179000
138217682,2017,Volvo,XC 90,34500.0,235.0,Automat,AWD,2018,2.0,Diesel,779000
138217584,2018,Toyota,Auris,3500.0,136.0,Automat,FWD,2018,1.8,Hybrid,299900
138217583,2018,Ford,Transit Custom,10000.0,130.0,Manuell,FWD,2018,2.0,Diesel,327000
138217562,2017,Volkswagen,Touran,33900.0,116.0,Automat,FWD,2016,1.6,Diesel,309000
138217515,2017,Mercedes-Benz,S-Klasse,26000.0,434.0,Automat,RWD,2016,3.0,Hybrid,1249161
127261078,2007,BMW,3-serie,103000.0,170.0,Automat,RWD,2007,2.0,Bensin,145719
138212148,2002,Audi,A6 allroad,382000.0,179.0,Automat,AWD,2002,2496.0,Diesel,46618
138217372,2010,Subaru,Legacy,217000.0,150.0,Manuell,AWD,,2.0,Diesel,59900
138217409,2017,Mitsubishi,Outlander,25000.0,121.0,Automat,AWD,2017,2.0,Bensin,439000
138216014,2014,BMW,1-serie,74281.0,136.0,Automat,RWD,2019,,Bensin,149990
138217169,2016,Volvo,XC 60,44185.0,163.0,Automat,AWD,2015,2.4,Diesel,449000
138213494,2008,Volvo,XC 90,250000.0,185.0,Automat,AWD,2011,2.4,Diesel,121618
138217378,2013,Mitsubishi,Outlander,95600.0,150.0,Automat,AWD,2013,2.3,Diesel,229000
138195164,2019,Volkswagen,Golf,6.0,136.0,Automat,FWD,,,Elektrisitet,334800
138217179,2013,Toyota,Avensis,109600.0,147.0,Automat,FWD,2013,1.8,Bensin,168000
138202615,2013,Tesla,Model S,244000.0,362.0,Automat,RWD,2013,,Elektrisitet,334945
138211041,2011,Ford,Focus,90046.0,95.0,Manuell,FWD,2011,1.6,Diesel,88775
138217139,2018,Audi,A6 allroad,15000.0,190.0,Automat,AWD,2018,3.0,Diesel,699000
138217149,2016,Renault,Kangoo,31500.0,90.0,Manuell,FWD,2016,1.5,Diesel,139000
138215381,2002,Volvo,V70,187000.0,180.0,Automat,FWD,,2.0,Bensin,29618
138217119,2016,Suzuki,Vitara,42583.0,120.0,Automat,AWD,2016,1.6,Bensin,259900
138214797,2011,Toyota,Yaris,26400.0,99.0,Manuell,FWD,,1.3,Bensin,69996
138147087,2010,Volkswagen,Caddy,230000.0,105.0,Manuell,FWD,2009,1.9,Diesel,39000
138216976,2019,BMW,X1,2050.0,190.0,Automat,AWD,,2.0,Diesel,596000
138217075,2014,Audi,A1,26105.0,122.0,Automat,FWD,2015,1.4,Bensin,199900
138217079,2018,Toyota,Yaris,25198.0,100.0,Automat,FWD,2018,1.5,Hybrid,214900
138216952,2013,Mitsubishi,Outlander,103000.0,150.0,Automat,AWD,2013,,Diesel,279000
138216836,2018,Skoda,Fabia,18000.0,110.0,Automat,FWD,2018,1.0,Bensin,219900
138216933,2014,Toyota,Prius+ Seven,113700.0,136.0,Automat,FWD,2014,1.8,Hybrid,229000
138216832,2016,Mitsubishi,Outlander,48500.0,121.0,Automat,AWD,2015,2.0,Hybrid,349000
138190068,2016,Nissan,Leaf,62000.0,109.0,Automat,FWD,2016,,Elektrisitet,155000
138216758,2017,Audi,A3,48454.0,116.0,Automat,FWD,2017,1.0,Bensin,239000
138212629,2008,BMW,X5,177000.0,235.0,Automat,AWD,2008,3.0,Diesel,273775
138216763,2011,Opel,Insignia,138300.0,131.0,Automat,FWD,2011,2.0,Diesel,139900
138216744,2015,Ford,Focus,50454.0,125.0,Manuell,FWD,2015,1.0,Bensin,169000
138212609,2005,Nissan,Tino,219972.0,116.0,Manuell,FWD,2005,1769.0,Bensin,23618
123789820,2016,Nissan,Qashqai,56065.0,131.0,Manuell,AWD,2016,1.6,Diesel,275161
124663600,2011,Ford,Focus,195500.0,116.0,Manuell,FWD,2011,1.6,Diesel,64000
138216631,2019,Volkswagen,Golf,16.0,136.0,Automat,FWD,2019,0.0,Elektrisitet,353000
125598765,2017,Volvo,V40,22879.0,122.0,Manuell,FWD,2017,2.0,Bensin,3290
138216502,2017,Hyundai,Ioniq,38855.0,105.0,Automat,FWD,2017,1.6,Hybrid,229000
138216509,2016,Volvo,V40,53666.0,120.0,Automat,FWD,2015,2.0,Diesel,238000
77245293,2010,Volkswagen,Golf,115000.0,105.0,Automat,FWD,2010,1.6,Diesel,79000
138212226,2012,Audi,Q7,84000.0,320.0,Automat,AWD,2013,3.0,Diesel,548775
138216454,2019,Volkswagen,Golf,100.0,136.0,Automat,FWD,,,Elektrisitet,349900
138216461,2019,Volkswagen,Golf,100.0,136.0,Automat,FWD,,,Elektrisitet,349900
138212091,2011,Volkswagen,Golf,128000.0,170.0,Automat,FWD,2010,2.0,Diesel,133775
138216328,2016,Mitsubishi,Outlander,39000.0,202.0,Automat,AWD,2015,2.0,Hybrid,349000
138216308,2019,Hyundai,Ioniq,15.0,,Automat,FWD,2019,0.0,Elektrisitet,319900
138216186,2015,Volkswagen,Caddy Maxi,62454.0,102.0,Manuell,FWD,2014,1.6,Diesel,229000
138216193,2005,Kia,Sportage,155539.0,111.0,Automat,AWD,2005,2.0,Diesel,25000
138216267,2004,Toyota,Avensis,176503.0,129.0,Manuell,FWD,2004,1.8,Bensin,15000
138216177,2016,Citroen,Berlingo,25000.0,99.0,Manuell,FWD,2015,1.6,Diesel,139000
138215311,2018,Volkswagen,Golf,7000.0,136.0,Automat,FWD,2018,,Elektrisitet,319000
138216132,2016,Citroen,Berlingo,45000.0,99.0,Manuell,FWD,2015,1.6,Diesel,135000
138216172,2018,Mazda,CX-3,15000.0,120.0,Automat,FWD,2018,2.0,Bensin,289000
138216174,2014,Renault,Trafic,92618.0,120.0,Manuell,FWD,2014,1.6,Diesel,159000
135847228,2015,Skoda,Rapid Spaceback,52000.0,86.0,Manuell,FWD,2015,1.2,Bensin,139037
138216081,2015,Audi,A3,60500.0,110.0,Automat,FWD,2015,1.2,Bensin,209800
138216084,2016,Audi,A6 allroad,47143.0,211.0,Automat,AWD,2015,3.0,Diesel,539900
138211715,1995,Ford,Mondeo,210000.0,132.0,Manuell,FWD,1995,1988.0,Bensin,6618
138215730,2013,Mazda,6,105500.0,150.0,Manuell,FWD,2013,2.2,Diesel,179000
138216021,2016,Citroen,Berlingo,28000.0,99.0,Manuell,FWD,2015,1.6,Diesel,139000
138215988,2019,Opel,Insignia,8500.0,170.0,Automat,FWD,2018,,Diesel,589000
138212734,2009,Citroen,Jumpy,146000.0,90.0,Manuell,FWD,2009,1.6,Diesel,16294
138216025,2016,Mercedes-Benz,Citan,50800.0,90.0,Manuell,FWD,2015,1.5,Diesel,125000
138216017,2018,Volkswagen,Golf,40.0,136.0,Automat,FWD,2018,0.0,Elektrisitet,339800
138215922,2018,Volvo,V60,22169.0,231.0,Automat,AWD,2018,2.4,Hybrid,479000
138215939,2013,Citroen,Berlingo,66357.0,90.0,Manuell,FWD,2013,1.6,Diesel,89000
138215825,2015,Renault,Zoe,42000.0,30.0,Automat,FWD,2015,0.0,Elektrisitet,159000
138215814,2018,Skoda,Superb,20000.0,150.0,Automat,FWD,2018,1.4,Bensin,419900
138215797,2017,Toyota,Proace,15666.0,122.0,Manuell,FWD,2017,2.0,Diesel,279000
138211635,2005,Volkswagen,Passat,211000.0,131.0,Manuell,FWD,2005,1.9,Diesel,16118
138215788,2018,Skoda,Octavia,12900.0,179.0,Automat,AWD,2018,1.8,Bensin,419900
138215778,2018,Skoda,Karoq,5000.0,150.0,Automat,AWD,2018,2.0,Diesel,479900
138209248,2007,Renault,,185067.0,131.0,Manuell,RWD,2015,2.5,Diesel,65000
138215706,2018,Skoda,Kodiaq,9500.0,190.0,Automat,AWD,2018,2.0,Diesel,589900
138215718,2018,Skoda,Superb,17000.0,190.0,Automat,AWD,2017,2.0,Diesel,499900
138215446,2016,Volkswagen,Passat,112415.0,120.0,Automat,FWD,,,Diesel,189900
138187853,2001,Volkswagen,Polo,172000.0,60.0,Manuell,FWD,2000,1.4,Bensin,11618
138215765,1996,Mercedes-Benz,C-Klasse,190500.0,122.0,Manuell,RWD,,1799.0,Bensin,10594
138215630,2013,Mitsubishi,Outlander,64900.0,150.0,Automat,AWD,2014,2.0,Bensin,258500
138215618,2019,Volkswagen,Golf,50.0,136.0,Automat,FWD,2018,,Elektrisitet,349900
138215569,2018,Volvo,V90 Cross Country,9000.0,256.0,Automat,AWD,,1969.0,Bensin,848000
138215567,2003,Volvo,S80,324000.0,140.0,Automat,FWD,2002,2.4,Bensin,14900
138215510,2016,Skoda,Fabia,27498.0,110.0,Automat,FWD,2016,1.2,Bensin,168000
138215476,2004,Opel,Vectra,210479.0,122.0,Manuell,FWD,2004,1.8,Bensin,28900
138215473,2012,Volvo,XC 70,101909.0,163.0,Automat,AWD,2011,2.4,Diesel,299900
138215521,2017,Toyota,Yaris,42300.0,73.0,Automat,FWD,2017,1.5,Hybrid,199000
138215459,2016,Mitsubishi,Outlander,59700.0,121.0,Automat,AWD,2016,2.0,Hybrid,339000
138215516,2011,Toyota,Avensis,110226.0,147.0,Automat,FWD,2011,1.8,Bensin,149000
138215398,2016,Volvo,XC 60,26400.0,163.0,Automat,AWD,2015,2.4,Diesel,498000
138215384,2019,Hyundai,Ioniq,15.0,,Automat,FWD,2019,0.0,Elektrisitet,319900
138215439,2013,Toyota,Auris,93600.0,136.0,Automat,FWD,2013,1.8,Hybrid,149000
138214488,2002,Volvo,V70,243000.0,170.0,Automat,FWD,,2.4,Bensin,29918
138215377,2018,Nissan,Leaf,3200.0,122.0,Automat,FWD,2018,,Elektrisitet,338900
138215005,2014,Nissan,Qashqai,65874.0,131.0,Automat,FWD,2014,1.6,Diesel,229000
138215370,2015,BMW,3-serie,91000.0,143.0,Manuell,AWD,2014,2.0,Diesel,289000
138215233,2016,Audi,A1,29906.0,95.0,Manuell,FWD,2015,1.0,Bensin,184000
138091912,2006,Peugeot,307,193612.0,90.0,Manuell,FWD,2006,1560.0,Diesel,13618
132512512,2005,Peugeot,307 SW,222000.0,109.0,Manuell,FWD,2016,1560.0,Diesel,31594
138215186,2010,Toyota,Verso,128000.0,136.0,Manuell,FWD,2009,1.6,Diesel,94000
138215169,2017,Volvo,V60,16300.0,220.0,Automat,AWD,2018,2.4,Hybrid,489000
138215192,2017,Volkswagen,Sharan,46746.0,150.0,Automat,FWD,2016,2.0,Diesel,449900
138215049,2018,Kia,Niro,14892.0,141.0,Automat,FWD,2018,,Hybrid,315000
138215050,2019,Volkswagen,Golf,14.0,136.0,Automat,FWD,2018,,Elektrisitet,2590
138208269,1995,Ford,Econoline,225000.0,220.0,Automat,RWD,1996,7.3,Diesel,25000
138214932,2016,Suzuki,Vitara,47300.0,140.0,Automat,AWD,2016,1.4,Bensin,304900
138214943,2008,Toyota,Auris,62950.0,90.0,Automat,FWD,2008,,Diesel,85000
138214953,2017,Volkswagen,Tiguan,31770.0,116.0,Manuell,FWD,2017,2.0,Diesel,309000
138214871,2015,Volkswagen,Passat,57000.0,105.0,Automat,FWD,2014,1.6,Diesel,185000
138214876,2015,Volvo,V60,42750.0,115.0,Automat,FWD,2015,1.6,Diesel,269000
138214833,2014,Toyota,Yaris,76400.0,100.0,Automat,FWD,2014,1.5,Hybrid,145000
118699107,2017,Volkswagen,Tiguan,63364.0,150.0,Automat,AWD,2016,2.0,Diesel,446161
138209588,2009,Peugeot,308,136000.0,109.0,Automat,FWD,2009,1.6,Diesel,43774
138214798,2018,Kia,Stinger,28161.0,370.0,Automat,AWD,2017,3.3,Bensin,899000
138214827,2016,Audi,A3,24841.0,150.0,Automat,FWD,2015,1.4,Hybrid,249000
138214735,2017,Volkswagen,UP!,24990.0,60.0,Manuell,FWD,2017,1.0,Bensin,139000
138214647,2018,BMW,3-serie,2000.0,252.0,Automat,RWD,2018,2.0,Hybrid,495000
138214520,2013,Skoda,Yeti,101550.0,110.0,Manuell,AWD,2013,2.0,Diesel,149000
138214541,2016,Mercedes-Benz,CLA,99000.0,122.0,Automat,FWD,2015,1.6,Bensin,209000
138214545,2017,Mazda,CX-5,25500.0,192.0,Automat,AWD,2017,,Bensin,429000
138214397,2018,BMW,X5,2000.0,313.0,Automat,AWD,2018,2.0,Hybrid,799000
138214457,2018,BMW,3-serie,2000.0,252.0,Automat,RWD,2018,2.0,Hybrid,495000
138214469,2016,Toyota,Yaris,49300.0,99.0,Manuell,FWD,2016,1.3,Bensin,154000
138214451,2016,Ford,Mondeo,98000.0,150.0,Automat,FWD,2016,2.0,Diesel,329000
138214371,2018,BMW,X4,1500.0,190.0,Automat,AWD,2018,2.0,Diesel,719000
138214388,2018,BMW,4-serie,4000.0,190.0,Automat,AWD,2018,2.0,Diesel,629000
138214366,2017,Volkswagen,Passat,28441.0,120.0,Automat,FWD,2017,1.6,Diesel,329000
138214290,2016,Toyota,Yaris,48900.0,99.0,Manuell,FWD,2016,1.3,Bensin,154000
138214313,2017,Ford,Mondeo,21000.0,241.0,Automat,FWD,2017,2.0,Bensin,489900
138214242,2009,Volvo,XC 60,117330.0,163.0,Automat,AWD,2009,2.4,Diesel,209000
138214204,2016,Toyota,Yaris,43300.0,100.0,Automat,FWD,2016,1.5,Hybrid,159000
138214127,2016,Mercedes-Benz,Geländewagen,37500.0,571.0,Automat,AWD,,,Bensin,1299000
138214138,2005,Toyota,Corolla,84831.0,90.0,Manuell,FWD,2005,1.4,Diesel,69000
138214059,2016,Volkswagen,Golf,48000.0,204.0,Automat,FWD,2015,1.4,Hybrid,239000
